ts_open,o,h,l,c,v,ts_close
1699464600.0,371.279999,372.350006,371.059998,372.289703,3742587.000000,1699468200.0
1699468200.0,372.299988,372.950012,372.220001,372.880005,3504092.000000,1699471800.0
1699471800.0,372.899994,373.045013,372.170013,372.619995,3352193.000000,1699475400.0
1699475400.0,372.605011,373.220001,372.359985,372.970001,3775673.000000,1699479000.0
1699540200.0,373.640015,374.320007,372.399994,372.630096,8176340.000000,1699543800.0
1699543800.0,372.640015,374.299988,372.260010,373.728790,5862061.000000,1699547400.0
1699547400.0,373.730011,374.799988,373.279999,373.380005,5255857.000000,1699551000.0
1699551000.0,373.380005,373.980011,371.250000,373.049988,8456995.000000,1699554600.0
1699554600.0,373.049988,373.429993,370.489990,371.480011,7610495.000000,1699558200.0
1699558200.0,371.459991,371.730011,369.649994,370.040009,6896233.000000,1699561800.0
1699561800.0,370.040009,370.282013,369.570007,370.079987,9382064.000000,1699565400.0
1699626600.0,371.399994,373.290009,371.279999,371.980011,12615961.000000,1699630200.0
1699630200.0,371.980011,374.739990,371.709991,374.450012,7291200.000000,1699633800.0
1699633800.0,374.450012,375.640015,373.880005,375.450012,5012220.000000,1699637400.0
1699637400.0,375.450012,377.070007,375.385712,376.859985,7716399.000000,1699641000.0
1699641000.0,376.859985,377.829987,376.850006,377.690002,6443009.000000,1699644600.0
1699644600.0,377.700500,378.269989,377.415009,378.209900,5547359.000000,1699648200.0
1699648200.0,378.190002,378.540009,377.940002,378.390015,8838676.000000,1699651800.0
1699885800.0,376.790009,377.019989,375.239990,376.619995,12024510.000000,1699889400.0
1699889400.0,376.609985,377.765015,376.460114,377.750000,5578104.000000,1699893000.0
1699893000.0,377.750000,378.279999,377.059998,377.429993,4908961.000000,1699896600.0
1699896600.0,377.440002,377.695007,377.010010,377.149994,3271172.000000,1699900200.0
1699900200.0,377.170013,378.160095,377.010010,378.160004,4005478.000000,1699903800.0
1699903800.0,378.160004,378.250000,377.459991,377.855011,4076552.000000,1699907400.0
1699907400.0,377.850006,377.889893,377.109985,377.260010,5372847.000000,1699911000.0
1699972200.0,383.799988,385.500000,383.179993,385.399994,23550620.000000,1699975800.0
1699975800.0,385.399994,385.869995,384.880005,385.087708,8236399.000000,1699979400.0
1699979400.0,385.089996,385.299988,384.190002,384.329987,6574820.000000,1699983000.0
1699983000.0,384.339996,385.390015,384.279999,385.304993,4800311.000000,1699986600.0
1699986600.0,385.309998,385.519989,383.915009,384.720001,5836573.000000,1699990200.0
1699990200.0,384.730011,386.260010,384.720001,386.040009,6585316.000000,1699993800.0
1699993800.0,386.049988,386.179993,384.910004,385.320007,8212357.000000,1699997400.0
1700058600.0,387.250000,387.649994,385.990601,386.769196,12818549.000000,1700062200.0
1700062200.0,386.809998,387.750000,386.352997,387.260010,6632710.000000,1700065800.0
1700065800.0,387.269989,387.269989,385.492004,386.019989,6831645.000000,1700069400.0
1700069400.0,386.010010,386.279999,384.234985,385.488800,7874582.000000,1700073000.0
1700073000.0,385.480011,386.339996,385.329987,386.329987,4621285.000000,1700076600.0
1700076600.0,386.320007,386.559998,385.450012,385.787994,4836643.000000,1700080200.0
1700080200.0,385.790009,386.170013,385.220001,385.609985,6742008.000000,1700083800.0
1700145000.0,384.750000,386.170013,384.255005,385.440002,11296771.000000,1700148600.0
1700148600.0,385.459991,385.880005,383.850006,383.910004,7059768.000000,1700152200.0
1700152200.0,383.910004,385.519989,383.559998,385.440002,7066114.000000,1700155800.0
1700155800.0,385.440002,386.089996,384.720001,385.250000,4268872.000000,1700159400.0
1700159400.0,385.250000,385.440002,384.380005,384.950012,4083535.000000,1700163000.0
1700163000.0,384.940002,385.869995,384.890015,385.440002,4123899.000000,1700166600.0
1700166600.0,385.440002,386.190002,385.320007,385.969604,5515206.000000,1700170200.0
1700231400.0,385.209991,385.630005,384.339996,385.385010,8769332.000000,1700235000.0
1700235000.0,385.380005,385.440002,384.290009,385.100006,4248774.000000,1700238600.0
1700238600.0,385.109985,386.045013,384.910004,385.339996,10676142.000000,1700242200.0
1700242200.0,385.359985,386.489990,385.269989,386.239899,3080812.000000,1700245800.0
1700245800.0,386.239990,387.070007,385.950012,386.515015,3873264.000000,1700249400.0
1700249400.0,386.510010,386.799988,386.029999,386.325012,4318903.000000,1700253000.0
1700253000.0,386.320007,386.359985,385.410004,386.059998,6860085.000000,1700256600.0
