ts_open,o,h,l,c,v,ts_close
1699381800.0,362.100006,362.429993,361.839996,362.100006,1633857.000000,1699385400.0
1699385400.0,362.100006,362.399994,360.779999,361.320007,2000270.000000,1699389000.0
1699389000.0,361.309998,361.890015,359.940002,360.500000,2937250.000000,1699392600.0
1699453800.0,361.679993,363.869995,360.549988,360.940002,6647687.000000,1699457400.0
1699457400.0,360.909302,362.600006,360.589600,362.119995,2315430.000000,1699461000.0
1699461000.0,362.109985,362.950012,361.290009,362.084991,2053514.000000,1699464600.0
1699464600.0,362.089996,363.000000,361.720001,362.970001,1438976.000000,1699468200.0
1699468200.0,362.994995,363.309998,362.609985,363.190002,1220195.000000,1699471800.0
1699471800.0,363.190002,363.239990,361.471008,361.540009,3476196.000000,1699475400.0
1699475400.0,361.549988,363.339996,361.390015,363.230011,2771004.000000,1699479000.0
1699540200.0,362.299988,363.609985,361.410004,361.445007,5711071.000000,1699543800.0
1699543800.0,361.410004,363.690002,361.359985,363.279907,2040470.000000,1699547400.0
1699547400.0,363.260010,364.790009,363.052704,363.859985,2262352.000000,1699551000.0
1699551000.0,363.839996,364.220001,361.109985,363.010010,2162567.000000,1699554600.0
1699554600.0,363.009888,363.609985,361.209991,362.250000,1900860.000000,1699558200.0
1699558200.0,362.220001,362.529999,360.679993,361.220001,1802928.000000,1699561800.0
1699561800.0,361.220001,361.470001,360.362000,360.769989,2080070.000000,1699565400.0
1699626600.0,361.220001,364.600006,361.070007,363.779999,4959302.000000,1699630200.0
1699630200.0,363.820007,367.379791,363.684998,366.785004,3605338.000000,1699633800.0
1699633800.0,366.799988,368.089996,366.075012,367.309998,2307837.000000,1699637400.0
1699637400.0,367.380005,368.799988,367.346985,368.420013,2005474.000000,1699641000.0
1699641000.0,368.459991,369.369995,368.459991,369.188385,2000622.000000,1699644600.0
1699644600.0,369.230011,369.529999,368.660004,369.359985,2292770.000000,1699648200.0
1699648200.0,369.350006,370.100006,369.109985,369.519989,3217718.000000,1699651800.0
1699885800.0,368.220001,368.470001,365.899994,366.500000,5295841.000000,1699889400.0
1699889400.0,366.470001,368.359985,366.350006,368.000000,2645653.000000,1699893000.0
1699893000.0,367.970001,368.200012,366.929993,367.359711,2087703.000000,1699896600.0
1699896600.0,367.369812,367.665009,366.989990,367.182190,1060211.000000,1699900200.0
1699900200.0,367.209991,368.010010,366.923798,367.519989,1381345.000000,1699903800.0
1699903800.0,367.529999,367.640015,366.640015,366.690002,2251325.000000,1699907400.0
1699907400.0,366.700012,367.115814,366.299988,366.660004,2365141.000000,1699911000.0
1699972200.0,370.704987,371.950012,369.320007,371.100006,6207513.000000,1699975800.0
1699975800.0,371.140015,371.890015,370.459991,370.790009,2152666.000000,1699979400.0
1699979400.0,370.839996,370.950012,368.459991,369.290009,3297200.000000,1699983000.0
1699983000.0,369.309998,370.359985,369.059998,370.239990,1651318.000000,1699986600.0
1699986600.0,370.269989,370.470001,367.345398,369.130005,2925596.000000,1699990200.0
1699990200.0,369.179993,371.029999,369.179993,370.859985,2816386.000000,1699993800.0
1699993800.0,370.859985,371.329987,369.700012,370.320007,3256303.000000,1699997400.0
1700058600.0,371.279999,373.130005,369.619995,370.505005,5122435.000000,1700062200.0
1700062200.0,370.522491,370.600006,368.420013,370.290009,3524936.000000,1700065800.0
1700065800.0,370.309998,371.040009,368.700012,369.290009,2376587.000000,1700069400.0
1700069400.0,369.299988,369.325012,367.109985,368.678192,2566220.000000,1700073000.0
1700073000.0,368.649994,370.301392,368.369995,370.291595,2922866.000000,1700076600.0
1700076600.0,370.299988,370.380005,369.369995,369.868286,2004642.000000,1700080200.0
1700080200.0,369.899994,370.239990,369.220001,369.649994,2939555.000000,1700083800.0
1700145000.0,371.320587,376.070007,370.880005,374.940002,7466668.000000,1700148600.0
1700148600.0,374.980011,375.260010,372.410004,372.986206,3300961.000000,1700152200.0
1700152200.0,373.000000,375.258514,372.540009,375.070007,2474292.000000,1700155800.0
1700155800.0,375.049988,375.910004,374.809998,375.899994,2034127.000000,1700159400.0
1700159400.0,375.899994,376.299988,375.045013,375.130005,2048820.000000,1700163000.0
1700163000.0,375.140015,376.127197,375.109985,375.589996,1828325.000000,1700166600.0
1700166600.0,375.619995,376.350006,375.329987,376.209991,3103707.000000,1700170200.0
1700231400.0,373.609985,374.369995,370.443512,371.459991,8703435.000000,1700235000.0
1700235000.0,371.429993,371.445007,369.209991,370.925903,3554565.000000,1700238600.0
1700238600.0,370.929993,372.649994,370.500000,371.809998,2776992.000000,1700242200.0
1700242200.0,371.799988,372.480011,371.660004,372.244995,1534894.000000,1700245800.0
1700245800.0,372.260010,373.399994,371.859985,372.660004,1861001.000000,1700249400.0
1700249400.0,372.690002,373.190002,371.329987,371.579987,2635415.000000,1700253000.0
1700253000.0,371.570007,371.700012,367.000000,369.920013,11695336.000000,1700256600.0
1700490600.0,371.220001,377.100006,371.000000,372.933685,19395494.000000,1700494200.0
1700494200.0,372.959991,375.619995,372.269989,375.339996,4533808.000000,1700497800.0
1700497800.0,375.350006,377.019989,374.970001,376.709991,4570948.000000,1700501400.0
1700501400.0,376.720001,378.809998,376.350006,378.540009,4649339.000000,1700505000.0
1700505000.0,378.540009,378.760010,376.877289,377.649994,3384865.000000,1700508600.0
1700508600.0,377.679993,378.869995,377.429993,377.970001,3786893.000000,1700512200.0
1700512200.0,377.970001,378.220398,377.200012,377.609985,4810206.000000,1700515800.0
1700577000.0,375.670013,376.221497,371.480011,371.739990,7744229.000000,1700580600.0
1700580600.0,371.750000,372.700012,371.119995,372.059998,3437902.000000,1700584200.0
1700584200.0,372.029999,373.161011,371.411987,373.105011,2388471.000000,1700587800.0
1700587800.0,373.109985,373.529999,371.140015,371.690002,3314702.000000,1700591400.0
1700591400.0,371.700012,372.949890,371.579987,372.269989,1700655.000000,1700595000.0
1700595000.0,372.304993,373.109985,372.170013,372.450012,1984485.000000,1700598600.0
1700598600.0,372.450012,373.250000,372.238190,373.070007,2479515.000000,1700602200.0
1700663400.0,378.000000,379.789886,374.964996,376.950012,8427544.000000,1700667000.0
1700667000.0,376.970001,378.359985,376.950012,378.119995,2843232.000000,1700670600.0
1700670600.0,378.160004,379.000000,377.910004,378.674988,1943535.000000,1700674200.0
1700674200.0,378.690002,379.220001,378.010010,378.850006,2050537.000000,1700677800.0
1700677800.0,378.910004,379.160004,378.285004,378.690002,1339166.000000,1700681400.0
1700681400.0,378.649994,378.679596,376.850006,377.950012,1952496.000000,1700685000.0
1700685000.0,377.939911,378.290009,377.601807,377.880005,1618525.000000,1700688600.0
1700836200.0,377.329987,377.970001,375.910004,375.989990,3580317.000000,1700839800.0
1700839800.0,375.970001,376.447906,375.135010,376.119995,1762503.000000,1700843400.0
1700843400.0,376.100006,376.850006,375.630005,376.769989,1411854.000000,1700847000.0
